class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,9.13,x,h,r,f,a,w,10.74,1.55,w,t,g,d,a
p,8.11,f,h,r,f,a,w,10.78,1.297,w,t,g,d,a
p,8.36,x,s,r,t,s,w,6.52,1.59,n,f,f,d,u
p,6.19,x,s,r,t,s,w,5.11,1.459,n,f,f,d,u
p,6.63,s,h,r,t,d,w,4.46,1.286,g,f,f,d,a
p,10.33,f,h,r,f,a,w,11.32,1.702,w,t,g,d,a
p,9.04,f,h,r,f,a,w,11.26,1.554,w,t,g,d,u
p,11.9,x,h,r,f,a,w,11.86,1.82,w,t,g,d,u
p,8.23,s,t,r,t,d,w,4.59,1.275,r,f,f,d,a
p,7.12,s,h,r,t,d,w,4.4,1.243,g,f,f,d,u
p,8.45,f,h,r,f,a,w,11.31,1.366,w,t,g,d,u
p,8.63,x,h,r,f,a,w,11.32,1.56,w,t,p,d,u
p,8.95,x,h,r,f,a,w,11.11,1.42,w,t,g,d,u
p,7.9,x,h,r,f,a,w,10.84,1.633,w,t,g,d,a
p,7.67,f,h,r,f,a,w,10.94,1.348,w,t,p,d,a
p,8.28,s,h,r,t,d,w,4.55,1.136,n,f,f,d,u
p,9.59,f,h,r,f,a,w,11.26,1.576,w,t,p,d,a
p,9.29,f,h,r,f,a,w,10.82,1.499,w,t,g,d,u
p,7.48,s,h,r,t,d,w,4.51,1.338,g,f,f,d,u
p,9.49,f,h,r,f,a,w,11.16,1.408,w,t,p,d,u
p,11.27,f,h,r,f,a,w,11.84,1.809,w,t,p,d,a
p,6.47,x,s,r,t,s,w,5.98,1.674,n,f,f,d,a
p,9.03,x,s,r,t,s,w,6.03,1.583,n,f,f,d,u
p,9.24,f,h,r,f,a,w,11.33,1.58,w,t,g,d,a
p,16.5,s,t,r,t,d,w,5.13,2.923,g,f,f,g,a
p,10.37,x,h,r,f,a,w,10.8,1.348,w,t,g,d,a
p,8.8,f,h,r,f,a,w,10.98,1.203,w,t,p,d,a
p,9.09,s,h,r,t,d,w,4.89,1.48,g,f,f,d,a
p,5.6,f,h,r,f,a,w,10.03,1.14,w,t,g,d,u
p,9.0,x,h,r,f,a,w,11.06,1.697,w,t,g,d,u
p,7.05,x,h,r,f,a,w,10.76,1.395,w,t,p,d,a
p,8.35,x,h,r,f,a,w,10.62,1.349,w,t,p,d,u
p,8.01,x,h,r,f,a,w,11.35,1.69,w,t,g,d,u
p,6.67,x,h,r,f,a,w,10.71,1.346,w,t,g,d,u
p,8.78,f,h,r,f,a,w,10.82,1.588,w,t,p,d,u
p,11.52,x,h,r,f,a,w,11.31,1.717,w,t,p,d,a
p,9.1,x,h,r,f,a,w,10.93,1.72,w,t,p,d,a
p,9.5,f,h,r,f,a,w,11.31,1.546,w,t,p,d,a
p,7.49,s,t,r,t,d,w,4.37,1.167,g,f,f,d,a
p,8.24,f,h,r,f,a,w,10.88,1.434,w,t,p,d,u
p,8.16,x,h,r,f,a,w,11.64,1.53,w,t,g,d,a
p,7.65,s,h,r,t,d,w,4.53,1.266,g,f,f,d,a
p,8.88,x,h,r,f,a,w,11.27,1.826,w,t,g,d,a
p,6.94,x,s,r,t,s,w,5.25,1.602,n,f,f,d,u
p,13.53,f,t,r,t,d,w,5.14,2.678,r,f,f,g,u
p,6.23,x,h,r,f,a,w,10.83,1.503,w,t,g,d,u
p,6.13,x,h,r,f,a,w,10.55,1.32,w,t,p,d,u
p,7.67,f,h,r,f,a,w,10.64,1.496,w,t,p,d,u
p,9.86,f,h,r,f,a,w,11.06,1.548,w,t,p,d,a
p,8.99,x,h,r,f,a,w,10.92,1.44,w,t,g,d,u
p,7.1,x,h,r,f,a,w,10.6,1.26,w,t,g,d,u
p,10.45,f,h,r,f,a,w,11.49,1.671,w,t,p,d,u
p,8.75,x,h,r,f,a,w,11.12,1.288,w,t,g,d,a
p,6.78,s,h,r,t,d,w,4.72,1.244,g,f,f,d,a
p,6.97,s,h,r,t,d,w,4.63,1.218,g,f,f,d,a
p,9.38,x,h,r,f,a,w,10.83,1.537,w,t,p,d,u
p,8.81,f,h,r,f,a,w,11.15,1.535,w,t,g,d,a
p,7.05,x,h,r,f,a,w,10.44,1.2,w,t,p,d,a
p,8.36,s,t,r,t,d,w,4.75,1.371,g,f,f,d,u
p,9.59,x,h,r,f,a,w,11.28,1.478,w,t,g,d,a
p,7.2,f,h,r,f,a,w,10.96,1.471,w,t,p,d,a
p,7.33,x,h,r,f,a,w,10.88,1.339,w,t,g,d,u
p,8.94,x,h,r,f,a,w,11.19,1.863,w,t,p,d,a
p,9.38,f,h,r,f,a,w,11.23,1.474,w,t,g,d,a
p,5.56,x,s,r,t,s,w,5.46,1.481,w,f,f,d,a
p,7.81,f,h,r,f,a,w,10.87,1.33,w,t,p,d,a
p,8.52,x,h,r,f,a,w,11.02,1.562,w,t,g,d,u
p,6.44,x,s,r,t,s,w,5.58,1.529,w,f,f,d,a
p,8.93,x,h,r,f,a,w,11.21,1.443,w,t,p,d,a
p,7.89,x,h,r,f,a,w,11.18,1.575,w,t,p,d,a
p,9.9,x,h,r,f,a,w,11.19,1.481,w,t,g,d,u
p,6.07,x,s,r,t,s,w,4.04,1.22,n,f,f,d,a
p,10.68,x,t,r,t,d,w,4.63,2.294,r,f,f,l,a
p,10.58,f,h,r,f,a,w,10.99,1.517,w,t,p,d,u
p,10.7,f,h,r,f,a,w,11.49,1.707,w,t,p,d,u
p,7.33,x,h,r,f,a,w,10.65,1.35,w,t,p,d,a
p,9.6,x,h,r,f,a,w,11.63,1.946,w,t,g,d,u
p,6.63,s,t,r,t,d,w,4.33,1.182,n,f,f,d,u
p,7.75,x,h,r,f,a,w,10.76,1.32,w,t,p,d,u
p,8.98,x,h,r,f,a,w,11.11,1.513,w,t,g,d,a
p,13.0,f,t,r,t,d,w,4.7,2.528,r,f,f,l,u
p,8.0,f,h,r,f,a,w,11.4,1.722,w,t,g,d,a
p,7.11,x,h,r,f,a,w,10.29,1.323,w,t,g,d,u
p,7.8,x,h,r,f,a,w,10.85,1.522,w,t,g,d,u
p,8.82,x,h,r,f,a,w,11.12,1.598,w,t,g,d,u
p,10.25,f,h,r,f,a,w,11.32,1.641,w,t,p,d,a
p,10.26,x,h,r,f,a,w,11.79,1.801,w,t,g,d,a
p,5.6,x,s,r,t,s,w,4.84,1.577,n,f,f,d,a
p,4.98,x,s,r,t,s,w,5.46,1.473,w,f,f,d,u
p,8.12,s,h,r,t,d,w,4.82,1.459,r,f,f,d,a
p,5.59,s,h,r,t,d,w,4.09,1.069,r,f,f,d,u
p,9.16,x,h,r,f,a,w,10.88,1.629,w,t,p,d,u
p,9.2,f,h,r,f,a,w,11.23,1.724,w,t,g,d,a
p,8.67,x,h,r,f,a,w,11.4,1.665,w,t,g,d,u
p,8.87,f,h,r,f,a,w,11.36,1.68,w,t,p,d,a
p,8.95,x,h,r,f,a,w,10.68,1.392,w,t,g,d,u
p,7.95,x,h,r,f,a,w,11.21,1.741,w,t,g,d,u
p,8.08,x,h,r,f,a,w,11.19,1.441,w,t,p,d,u
p,8.46,x,h,r,f,a,w,10.9,1.487,w,t,p,d,u
p,10.55,f,h,r,f,a,w,11.65,1.802,w,t,g,d,a
p,6.49,x,s,r,t,s,w,6.75,1.825,n,f,f,d,a
p,6.18,x,s,r,t,s,w,3.97,1.332,w,f,f,d,a
p,8.28,x,h,r,f,a,w,10.68,1.368,w,t,g,d,a
p,8.98,x,h,r,f,a,w,10.81,1.333,w,t,p,d,u
p,7.76,x,h,r,f,a,w,11.44,1.724,w,t,g,d,a
p,9.74,f,h,r,f,a,w,10.73,1.509,w,t,p,d,u
p,10.87,x,h,r,f,a,w,11.34,1.349,w,t,g,d,a
p,10.08,f,h,r,f,a,w,11.36,1.701,w,t,g,d,u
p,9.82,f,h,r,f,a,w,11.52,1.599,w,t,p,d,a
p,8.65,f,h,r,f,a,w,11.17,1.515,w,t,p,d,a
p,10.66,x,t,r,t,d,w,4.82,2.305,r,f,f,d,a
p,8.44,f,h,r,f,a,w,11.99,1.866,w,t,p,d,a
p,8.59,f,h,r,f,a,w,10.96,1.451,w,t,p,d,a
p,8.32,s,t,r,t,d,w,4.83,1.333,g,f,f,d,u
p,9.71,f,h,r,f,a,w,11.19,1.664,w,t,g,d,a
p,8.3,f,h,r,f,a,w,10.69,1.492,w,t,g,d,a
p,7.05,s,t,r,t,d,w,4.21,1.091,n,f,f,d,u
p,7.48,x,h,r,f,a,w,11.09,1.485,w,t,g,d,a
p,7.88,f,h,r,f,a,w,10.5,1.545,w,t,g,d,a
p,5.17,x,s,r,t,s,w,4.67,1.369,n,f,f,d,a
p,6.96,s,h,r,t,d,w,4.52,1.304,g,f,f,d,a
p,7.87,f,h,r,f,a,w,10.92,1.536,w,t,p,d,a
p,5.32,f,h,r,f,a,w,10.62,1.411,w,t,g,d,u
p,7.69,f,h,r,f,a,w,11.38,1.446,w,t,g,d,a
p,8.09,f,h,r,f,a,w,10.88,1.539,w,t,p,d,u
p,9.27,x,h,r,f,a,w,10.9,1.494,w,t,p,d,a
p,9.56,x,h,r,f,a,w,11.05,1.455,w,t,g,d,u
p,7.51,x,h,r,f,a,w,10.74,1.253,w,t,p,d,u
p,6.31,s,h,r,t,d,w,4.3,1.085,r,f,f,d,a
p,8.5,s,h,r,t,d,w,4.52,1.207,g,f,f,d,u
p,6.45,s,h,r,t,d,w,4.08,1.162,r,f,f,d,u
p,9.73,x,h,r,f,a,w,11.07,1.77,w,t,p,d,a
p,6.26,x,s,r,t,s,w,4.9,1.577,n,f,f,d,u
p,7.93,x,h,r,f,a,w,11.19,1.655,w,t,p,d,a
p,8.83,x,h,r,f,a,w,10.8,1.621,w,t,p,d,a
p,7.29,x,h,r,f,a,w,10.63,1.326,w,t,p,d,u
p,11.41,x,h,r,f,a,w,11.22,1.66,w,t,p,d,a
p,9.08,x,h,r,f,a,w,10.82,1.454,w,t,p,d,u
p,7.69,s,h,r,t,d,w,4.69,1.283,n,f,f,d,a
p,9.25,f,h,r,f,a,w,11.07,1.625,w,t,p,d,u
p,8.2,x,s,r,t,s,w,7.0,1.658,w,f,f,d,u
p,5.99,s,t,r,t,d,w,4.27,1.213,g,f,f,d,a
p,7.04,s,t,r,t,d,w,4.44,1.199,n,f,f,d,a
p,8.9,x,h,r,f,a,w,11.28,1.326,w,t,g,d,a
p,8.49,f,h,r,f,a,w,10.34,1.287,w,t,g,d,a
p,8.51,x,h,r,f,a,w,10.57,1.4,w,t,p,d,a
p,9.65,x,h,r,f,a,w,11.25,1.467,w,t,g,d,a
p,4.44,x,s,r,t,s,w,4.69,1.06,n,f,f,d,u
p,9.08,x,h,r,f,a,w,11.16,1.567,w,t,g,d,a
p,7.27,f,h,r,f,a,w,10.99,1.602,w,t,p,d,a
p,9.18,f,h,r,f,a,w,11.15,1.58,w,t,g,d,a
p,9.46,f,h,r,f,a,w,11.14,1.451,w,t,g,d,a
p,9.84,x,h,r,f,a,w,11.03,1.433,w,t,p,d,u
p,7.33,x,h,r,f,a,w,10.9,1.353,w,t,p,d,u
p,9.32,x,h,r,f,a,w,11.01,1.387,w,t,p,d,a
p,9.16,x,s,r,t,s,w,6.28,1.573,n,f,f,d,a
p,9.63,x,h,r,f,a,w,10.73,1.644,w,t,g,d,a
p,11.19,f,h,r,f,a,w,11.67,1.652,w,t,p,d,u
p,4.78,x,s,r,t,s,w,5.57,1.468,n,f,f,d,a
p,7.68,s,t,r,t,d,w,4.6,1.292,n,f,f,d,u
p,8.15,f,h,r,f,a,w,10.42,1.087,w,t,p,d,u
p,10.74,f,h,r,f,a,w,11.71,1.7,w,t,g,d,u
p,8.83,f,h,r,f,a,w,10.86,1.452,w,t,p,d,a
p,9.27,x,h,r,f,a,w,11.29,1.744,w,t,p,d,u
p,7.48,f,h,r,f,a,w,11.1,1.586,w,t,g,d,a
p,7.36,f,h,r,f,a,w,10.88,1.33,w,t,g,d,u
p,8.41,x,h,r,f,a,w,10.79,1.444,w,t,p,d,u
p,17.35,s,t,r,t,d,w,5.01,2.578,n,f,f,l,u
p,8.89,s,t,r,t,d,w,4.83,1.274,g,f,f,d,a
p,8.65,s,t,r,t,d,w,4.69,1.327,r,f,f,d,a
p,10.32,f,h,r,f,a,w,11.14,1.625,w,t,p,d,a
p,7.19,f,h,r,f,a,w,10.56,1.365,w,t,p,d,u
p,7.71,x,s,r,t,s,w,4.37,1.394,n,f,f,d,a
p,7.25,x,s,r,t,s,w,5.76,1.442,w,f,f,d,a
p,8.43,s,h,r,t,d,w,4.52,1.283,n,f,f,d,a
p,8.78,x,h,r,f,a,w,10.62,1.46,w,t,g,d,a
p,5.07,x,s,r,t,s,w,3.95,1.244,n,f,f,d,u
p,7.18,x,h,r,f,a,w,10.49,1.335,w,t,g,d,a
p,8.29,f,h,r,f,a,w,11.13,1.533,w,t,g,d,u
p,7.5,x,h,r,f,a,w,10.59,1.387,w,t,p,d,u
p,4.81,x,s,r,t,s,w,5.37,1.281,w,f,f,d,u
p,8.16,x,h,r,f,a,w,11.1,1.674,w,t,g,d,a
p,7.31,x,s,r,t,s,w,6.36,1.466,n,f,f,d,u
p,5.17,x,s,r,t,s,w,4.43,1.281,n,f,f,d,u
p,7.33,s,h,r,t,d,w,4.33,1.219,n,f,f,d,u
p,9.36,x,h,r,f,a,w,11.58,1.728,w,t,g,d,a
p,7.24,f,h,r,f,a,w,11.25,1.517,w,t,p,d,u
p,9.88,f,h,r,f,a,w,11.16,1.461,w,t,g,d,u
p,6.51,s,t,r,t,d,w,4.57,1.257,g,f,f,d,a
p,6.94,s,t,r,t,d,w,4.41,1.196,n,f,f,d,u
p,8.08,x,h,r,f,a,w,11.03,1.508,w,t,p,d,u
p,9.34,f,h,r,f,a,w,10.84,1.51,w,t,p,d,a
p,8.56,f,h,r,f,a,w,10.95,1.529,w,t,g,d,a
p,7.11,x,h,r,f,a,w,10.92,1.587,w,t,p,d,a
p,5.3,x,h,r,f,a,w,10.66,1.361,w,t,g,d,u
p,10.46,f,h,r,f,a,w,11.35,1.897,w,t,g,d,u
p,6.68,s,t,r,t,d,w,4.32,1.12,g,f,f,d,a
p,9.21,f,h,r,f,a,w,11.57,1.637,w,t,p,d,a
p,7.24,f,h,r,f,a,w,10.73,1.453,w,t,g,d,u
p,8.55,f,h,r,f,a,w,10.51,1.28,w,t,p,d,a
p,7.76,f,h,r,f,a,w,10.59,1.336,w,t,g,d,a
p,7.98,f,h,r,f,a,w,11.16,1.415,w,t,g,d,u
p,8.43,s,h,r,t,d,w,4.81,1.246,n,f,f,d,a
p,8.85,f,h,r,f,a,w,11.34,1.481,w,t,p,d,a
p,7.38,x,h,r,f,a,w,10.8,1.36,w,t,p,d,u
p,10.27,f,h,r,f,a,w,11.69,1.67,w,t,p,d,a
p,7.64,x,s,r,t,s,w,6.52,1.685,w,f,f,d,u
p,7.48,s,t,r,t,d,w,4.52,1.153,r,f,f,d,a
p,8.75,f,h,r,f,a,w,10.87,1.468,w,t,p,d,a
p,9.0,f,h,r,f,a,w,10.96,1.578,w,t,p,d,u
p,8.14,x,h,r,f,a,w,10.65,1.479,w,t,p,d,a
p,8.58,f,h,r,f,a,w,11.18,1.692,w,t,p,d,u
p,8.17,f,h,r,f,a,w,10.83,1.394,w,t,p,d,u
p,5.59,x,s,r,t,s,w,4.41,1.376,n,f,f,d,a
p,8.54,f,h,r,f,a,w,10.71,1.592,w,t,g,d,a
p,8.33,f,h,r,f,a,w,11.0,1.34,w,t,p,d,a
p,10.27,f,h,r,f,a,w,10.7,1.5,w,t,g,d,a
p,8.57,x,h,r,f,a,w,11.26,1.613,w,t,g,d,u
p,9.31,f,h,r,f,a,w,10.8,1.521,w,t,p,d,u
p,8.19,s,h,r,t,d,w,4.44,1.209,g,f,f,d,a
p,8.71,x,h,r,f,a,w,11.01,1.556,w,t,p,d,a
p,5.94,x,s,r,t,s,w,5.66,1.443,w,f,f,d,a
p,7.91,f,h,r,f,a,w,10.85,1.387,w,t,g,d,a
p,9.85,x,h,r,f,a,w,11.46,1.693,w,t,g,d,a
p,5.36,x,s,r,t,s,w,5.3,1.411,w,f,f,d,u
p,10.46,x,h,r,f,a,w,11.0,1.351,w,t,p,d,a
p,6.93,x,h,r,f,a,w,11.04,1.676,w,t,g,d,a
p,8.3,x,h,r,f,a,w,11.16,1.381,w,t,p,d,a
p,7.99,x,h,r,f,a,w,11.25,1.526,w,t,p,d,u
p,10.15,f,h,r,f,a,w,11.33,1.979,w,t,g,d,a
p,6.6,x,s,r,t,s,w,4.97,1.681,n,f,f,d,a
p,3.67,x,s,r,t,s,w,4.61,1.455,w,f,f,d,a
p,5.62,f,h,r,f,a,w,10.54,1.388,w,t,g,d,a
p,7.0,s,h,r,t,d,w,4.33,1.235,n,f,f,d,u
p,7.87,s,t,r,t,d,w,4.38,1.268,g,f,f,d,a
p,6.25,f,h,r,f,a,w,10.79,1.354,w,t,p,d,a
p,7.39,f,h,r,f,a,w,10.27,1.115,w,t,p,d,u
p,9.73,f,h,r,f,a,w,10.92,1.492,w,t,p,d,a
p,9.32,f,h,r,f,a,w,11.18,1.552,w,t,p,d,a
p,9.4,f,h,r,f,a,w,11.06,1.372,w,t,g,d,u
p,6.94,f,h,r,f,a,w,10.62,1.322,w,t,g,d,u
p,7.11,s,t,r,t,d,w,4.23,1.105,g,f,f,d,u
p,9.55,x,h,r,f,a,w,10.66,1.216,w,t,p,d,u
p,9.09,f,h,r,f,a,w,11.27,1.562,w,t,g,d,u
p,8.73,x,h,r,f,a,w,11.43,1.728,w,t,p,d,a
p,9.06,x,h,r,f,a,w,10.56,1.41,w,t,p,d,u
p,7.51,x,h,r,f,a,w,10.79,1.463,w,t,p,d,a
p,6.3,s,t,r,t,d,w,4.45,1.234,g,f,f,d,u
p,7.83,f,h,r,f,a,w,10.43,1.41,w,t,g,d,u
p,7.73,x,h,r,f,a,w,10.55,1.262,w,t,p,d,u
p,8.45,x,h,r,f,a,w,11.68,1.758,w,t,p,d,u
p,8.7,x,h,r,f,a,w,10.79,1.425,w,t,g,d,a
p,11.71,x,t,r,t,d,w,5.53,2.757,r,f,f,g,u
p,8.81,f,h,r,f,a,w,11.01,1.385,w,t,g,d,u
p,12.21,x,h,r,f,a,w,11.68,1.787,w,t,p,d,a
p,8.21,f,h,r,f,a,w,11.24,1.575,w,t,p,d,a
p,6.31,s,t,r,t,d,w,4.2,1.085,n,f,f,d,u
p,6.38,f,h,r,f,a,w,10.55,1.174,w,t,g,d,u
p,8.56,x,h,r,f,a,w,10.93,1.502,w,t,g,d,a
p,9.99,x,h,r,f,a,w,10.94,1.333,w,t,p,d,u
p,5.68,s,h,r,t,d,w,4.33,1.168,g,f,f,d,a
p,15.27,s,t,r,t,d,w,5.33,2.587,r,f,f,g,u
p,9.6,f,h,r,f,a,w,10.99,1.565,w,t,g,d,u
p,7.48,f,h,r,f,a,w,11.31,1.58,w,t,p,d,u
p,7.1,x,s,r,t,s,w,6.89,1.594,n,f,f,d,a
p,7.03,s,h,r,t,d,w,4.58,1.281,g,f,f,d,a
p,8.05,x,h,r,f,a,w,10.85,1.445,w,t,p,d,u
p,6.5,f,h,r,f,a,w,10.31,1.193,w,t,p,d,u
p,12.14,s,t,r,t,d,w,4.6,2.327,r,f,f,d,a
p,6.98,x,h,r,f,a,w,10.62,1.352,w,t,g,d,u
p,9.48,x,h,r,f,a,w,11.15,1.593,w,t,p,d,u
p,7.77,x,h,r,f,a,w,10.62,1.409,w,t,p,d,u
p,6.25,x,s,r,t,s,w,2.99,0.948,w,f,f,d,a
p,7.76,s,h,r,t,d,w,4.49,1.303,g,f,f,d,a
p,12.07,s,t,r,t,d,w,4.97,2.416,g,f,f,d,u
p,10.63,x,h,r,f,a,w,11.21,1.454,w,t,p,d,a
p,5.34,x,s,r,t,s,w,5.8,1.422,n,f,f,d,a
p,8.05,x,h,r,f,a,w,10.7,1.294,w,t,g,d,a
p,9.37,x,s,r,t,s,w,6.58,1.706,w,f,f,d,u
p,5.25,f,w,u,f,a,w,4.99,0.743,w,f,f,d,a
p,2.45,c,w,u,f,a,w,3.84,0.34,u,f,f,d,u
p,3.83,s,w,u,f,a,w,4.87,0.787,w,f,f,d,u
p,4.38,f,w,u,f,a,w,4.49,0.799,y,f,f,d,a
p,3.65,s,w,u,f,a,w,3.78,0.646,w,f,f,d,a
e,5.18,f,s,u,f,a,w,3.79,1.247,w,f,f,d,a
e,8.1,f,s,u,f,a,w,3.71,1.266,w,f,f,d,a
e,9.88,x,s,u,f,a,w,4.71,1.757,w,f,f,d,a
p,3.6,f,w,u,f,a,w,5.14,0.774,y,f,f,d,u
p,3.48,f,w,u,f,a,w,4.55,0.707,y,f,f,d,a
p,4.18,s,w,u,f,a,w,4.46,0.784,y,f,f,d,a
p,3.49,s,w,u,f,a,w,4.95,0.756,y,f,f,d,a
e,8.03,f,s,u,f,a,w,4.38,1.451,w,f,f,d,u
p,2.7,s,w,u,f,a,w,4.74,0.748,w,f,f,d,u
p,3.67,f,w,u,f,a,w,4.25,0.837,y,f,f,d,u
p,4.1,f,w,u,f,a,w,3.99,0.687,w,f,f,d,a
p,4.01,f,w,u,f,a,w,4.65,0.837,w,f,f,d,u
e,6.21,f,s,u,f,a,w,4.68,1.482,w,f,f,d,u
p,2.53,c,w,u,f,a,w,3.96,0.359,w,f,f,p,a
p,4.32,f,w,u,f,a,w,4.79,0.858,y,f,f,d,a
p,5.0,f,w,u,f,a,w,5.17,0.832,w,f,f,d,a
e,8.17,x,s,u,f,a,w,5.21,1.524,w,f,f,d,a
e,7.24,f,s,u,f,a,w,4.65,1.562,w,f,f,d,a
e,1.88,x,w,u,f,a,w,6.17,0.432,w,f,f,d,u
p,4.79,f,w,u,f,a,w,4.36,0.833,w,f,f,d,a
e,7.7,f,s,u,f,a,w,4.12,1.569,w,f,f,d,a
e,10.02,x,s,u,f,a,w,5.05,1.566,w,f,f,d,u
e,2.59,x,w,u,f,a,w,5.98,0.474,w,f,f,d,w
e,3.07,x,w,u,f,a,w,6.74,0.457,w,f,f,d,a
p,4.44,s,w,u,f,a,w,4.49,0.687,w,f,f,d,u
p,3.53,f,w,u,f,a,w,4.54,0.776,y,f,f,d,u
p,4.32,s,w,u,f,a,w,4.79,0.778,y,f,f,d,u
e,9.35,x,s,u,f,a,w,4.56,1.426,w,f,f,d,u
e,2.36,x,w,u,f,a,w,6.15,0.388,w,f,f,d,a
p,3.56,s,w,u,f,a,w,5.37,0.734,y,f,f,d,u
p,3.8,f,w,u,f,a,w,3.78,0.649,y,f,f,d,a
e,6.95,x,s,u,f,a,w,4.04,1.28,w,f,f,d,u
p,2.46,c,w,u,f,a,w,3.31,0.357,u,f,f,p,a
e,6.79,x,s,u,f,a,w,3.99,1.375,w,f,f,d,u
e,8.71,f,s,u,f,a,w,4.47,1.559,w,f,f,d,a
e,3.19,x,w,u,f,a,w,5.73,0.501,w,f,f,d,a
p,5.49,f,w,u,f,a,w,5.57,0.799,y,f,f,d,a
p,3.15,s,w,u,f,a,w,4.04,0.676,y,f,f,d,a
e,5.95,f,s,u,f,a,w,4.94,1.585,w,f,f,d,u
p,3.1,s,w,u,f,a,w,3.75,0.706,y,f,f,d,a
e,9.1,f,s,u,f,a,w,4.12,1.511,w,f,f,d,u
p,2.32,c,w,u,f,a,w,3.61,0.367,u,f,f,d,u
p,3.8,f,w,u,f,a,w,4.42,0.69,y,f,f,d,u
p,3.84,s,w,u,f,a,w,4.43,0.784,w,f,f,d,a
e,7.45,f,s,u,f,a,w,3.86,1.431,w,f,f,d,a
e,3.2,x,w,u,f,a,w,6.74,0.49,w,f,f,d,a
p,2.72,f,w,u,f,a,w,3.11,0.603,y,f,f,d,u
e,3.2,x,w,u,f,a,w,5.5,0.43,w,f,f,d,a
p,3.43,f,w,u,f,a,w,4.06,0.579,w,f,f,d,a
p,4.06,s,w,u,f,a,w,5.0,0.822,w,f,f,d,u
e,9.77,f,s,u,f,a,w,4.56,1.379,w,f,f,d,a
p,3.21,f,w,u,f,a,w,4.64,0.709,w,f,f,d,a
p,2.83,s,w,u,f,a,w,3.5,0.636,y,f,f,d,u
p,3.48,s,w,u,f,a,w,3.97,0.679,w,f,f,d,u
p,3.41,s,w,u,f,a,w,4.19,0.712,y,f,f,d,u
p,3.33,f,w,u,f,a,w,3.79,0.763,y,f,f,d,a
e,8.2,x,s,u,f,a,w,4.53,1.498,w,f,f,d,a
p,4.98,f,w,u,f,a,w,4.67,0.864,w,f,f,d,a
p,4.28,s,w,u,f,a,w,4.29,0.78,w,f,f,d,u
p,4.29,f,w,u,f,a,w,4.11,0.812,y,f,f,d,u
p,3.15,f,w,u,f,a,w,3.91,0.346,w,f,f,p,a
p,2.75,c,w,u,f,a,w,3.99,0.353,u,f,f,p,u
p,4.38,s,w,u,f,a,w,5.2,0.793,w,f,f,d,u
p,3.89,f,w,u,f,a,w,4.18,0.659,y,f,f,d,u
p,3.0,f,w,u,f,a,w,4.09,0.684,y,f,f,d,a
e,6.24,x,s,u,f,a,w,2.97,1.106,w,f,f,d,u
p,3.8,f,w,u,f,a,w,4.53,0.63,w,f,f,d,u
p,3.85,f,w,u,f,a,w,4.1,0.642,y,f,f,d,a
e,6.15,f,s,u,f,a,w,4.12,1.336,w,f,f,d,a
p,3.31,c,w,u,f,a,w,3.88,0.352,u,f,f,d,u
e,2.62,x,w,u,f,a,w,6.58,0.438,w,f,f,d,w
e,2.38,x,w,u,f,a,w,5.5,0.446,w,f,f,d,u
p,3.33,s,w,u,f,a,w,3.94,0.788,w,f,f,d,a
p,5.32,f,w,u,f,a,w,4.71,0.774,y,f,f,d,a
e,7.06,x,s,u,f,a,w,4.73,1.518,w,f,f,d,u
p,2.5,c,w,u,f,a,w,3.75,0.358,w,f,f,p,a
p,2.09,c,w,u,f,a,w,3.31,0.364,u,f,f,p,a
e,1.82,x,w,u,f,a,w,5.3,0.436,w,f,f,d,u
p,4.3,s,w,u,f,a,w,4.14,0.713,y,f,f,d,a
p,3.17,f,w,u,f,a,w,3.88,0.728,w,f,f,d,u
p,4.12,f,w,u,f,a,w,4.63,0.785,y,f,f,d,u
e,8.83,x,s,u,f,a,w,4.18,1.422,w,f,f,d,u
e,6.49,x,s,u,f,a,w,4.51,1.269,w,f,f,d,u
p,3.03,s,w,u,f,a,w,3.91,0.621,w,f,f,d,u
e,5.66,f,s,u,f,a,w,4.19,1.592,w,f,f,d,a
e,9.54,x,s,u,f,a,w,4.7,1.589,w,f,f,d,a
p,1.51,f,w,u,f,a,w,2.19,0.297,u,f,f,d,a
p,2.39,c,w,u,f,a,w,4.01,0.357,u,f,f,p,a
e,2.86,x,w,u,f,a,w,7.33,0.586,w,f,f,d,w
p,3.74,f,w,u,f,a,w,4.38,0.737,w,f,f,d,u
p,5.37,f,w,u,f,a,w,5.06,0.765,y,f,f,d,a
p,1.93,c,w,u,f,a,w,3.59,0.348,u,f,f,d,a
p,4.59,f,w,u,f,a,w,5.4,0.841,w,f,f,d,a
e,7.13,f,s,u,f,a,w,3.56,1.353,w,f,f,d,u
p,1.95,c,w,u,f,a,w,3.15,0.349,u,f,f,d,a
p,2.8,c,w,u,f,a,w,4.17,0.374,w,f,f,p,a
p,2.15,c,w,u,f,a,w,3.76,0.349,w,f,f,d,u
e,7.34,x,s,u,f,a,w,4.18,1.355,w,f,f,d,a
p,3.66,f,w,u,f,a,w,4.81,0.699,w,f,f,d,a
e,10.09,x,s,u,f,a,w,4.54,1.789,w,f,f,d,a
p,2.76,f,w,u,f,a,w,2.85,0.336,u,f,f,p,a
e,1.68,x,w,u,f,a,w,5.1,0.401,w,f,f,d,w
